timestamp,on_off,damper,co2_1,ambient_humidity,active_power,high_pressure_1,high_pressure_2,low_pressure_1,low_pressure_2,high_pressure_3,low_pressure_3,outside_temp,outlet_temp,inlet_temp,summer_SP_temp,winter_SP_temp,ambient_temp
2022-06-27 07:20:00,0,0.0,982.0,34.0,0.51,11.64,11.6,11.7,11.7,11.7,11.6,14.9,15.8,15.9,22.5,18.0,22.4
2022-06-27 07:25:00,0,0.0,980.0,34.0,0.51,11.64,11.6,11.7,11.8,11.7,11.7,15.0,16.0,16.1,22.5,18.0,22.4
2022-06-27 07:30:00,0,0.0,982.0,34.0,0.51,11.64,11.6,11.7,11.8,11.8,11.7,15.1,16.1,16.2,22.5,18.0,22.3
2022-06-27 07:35:00,0,0.0,985.0,34.0,0.51,11.64,11.7,11.76,11.9,11.8,11.7,15.2,16.1,16.5,22.5,18.0,22.3
2022-06-27 07:40:00,0,0.0,982.0,34.0,0.51,11.64,11.7,11.76,11.9,11.8,11.8,15.3,16.2,16.6,22.5,18.0,22.3
2022-06-27 07:45:00,0,0.0,980.0,34.0,0.51,11.7,11.7,11.82,11.9,11.8,11.8,15.6,16.4,16.8,22.5,18.0,22.3
2022-06-27 07:50:00,0,0.0,985.0,34.0,0.51,11.76,11.8,11.88,11.9,11.9,11.9,15.8,16.5,17.1,22.5,18.0,22.3
2022-06-27 07:55:00,0,0.0,982.0,34.0,0.51,11.76,11.8,11.88,12.0,12.0,11.9,16.0,16.7,17.5,22.5,18.0,22.3
2022-06-27 08:00:00,0,0.0,985.0,35.0,0.51,11.82,11.9,11.95,12.0,12.0,12.0,16.1,16.9,17.6,22.5,18.0,22.3
2022-06-27 08:05:00,0,0.0,980.0,35.0,0.51,11.88,12.0,11.95,12.0,12.1,12.1,16.1,17.3,18.1,22.5,18.0,22.3
2022-06-27 08:10:00,0,0.0,980.0,35.0,0.51,11.88,12.0,12.01,12.1,12.1,12.1,16.2,17.5,18.1,22.5,18.0,22.3
2022-06-27 08:15:00,0,0.0,977.0,35.0,0.51,11.95,12.1,12.07,12.2,12.2,12.2,16.5,17.7,18.2,22.5,18.0,22.3
2022-06-27 08:20:00,0,0.0,980.0,35.0,0.51,12.01,12.1,12.19,12.2,12.3,12.2,16.7,17.9,18.5,22.5,18.0,22.3
2022-06-27 08:25:00,0,0.0,980.0,35.0,0.51,12.07,12.1,12.25,12.3,12.3,12.3,16.8,18.0,18.6,22.5,18.0,22.3
2022-06-27 08:30:00,0,0.0,982.0,35.0,0.51,12.13,12.2,12.25,12.3,12.4,12.3,17.1,18.2,19.0,22.5,18.0,22.3
2022-06-27 08:35:00,0,0.0,982.0,35.0,0.51,12.19,12.3,12.32,12.4,12.5,12.4,17.3,18.5,19.2,22.5,18.0,22.3
2022-06-27 08:40:00,0,0.0,980.0,35.0,0.51,12.25,12.4,12.44,12.5,12.6,12.5,17.7,18.6,19.4,22.5,18.0,22.4
2022-06-27 08:45:00,0,0.0,985.0,35.0,0.51,12.32,12.4,12.44,12.5,12.6,12.6,17.8,18.7,19.7,22.5,18.0,22.4
2022-06-27 08:50:00,0,0.0,977.0,35.0,0.51,12.38,12.5,12.5,12.6,12.8,12.7,18.0,18.9,19.9,22.5,18.0,22.4
2022-06-27 08:55:00,0,0.0,975.0,35.0,0.51,12.5,12.6,12.69,12.7,12.9,12.8,18.1,19.1,20.1,22.5,18.0,22.4
2022-06-27 09:00:00,0,0.0,977.0,35.0,0.51,12.62,12.6,12.75,12.8,13.0,12.9,18.4,19.3,20.3,22.5,18.0,22.4
2022-06-27 09:05:00,0,0.0,977.0,35.0,0.51,12.69,12.7,12.81,12.9,13.1,13.1,18.6,19.5,20.6,22.5,18.0,22.4
2022-06-27 09:10:00,0,0.0,977.0,35.0,0.51,12.81,12.8,12.93,13.0,13.2,13.2,18.9,19.7,21.1,22.5,18.0,22.4
2022-06-27 09:15:00,0,0.0,980.0,35.0,0.51,12.93,12.9,13.05,13.1,13.3,13.4,19.2,19.8,21.3,22.5,18.0,22.5
2022-06-27 09:20:00,1,0.0,980.0,35.0,0.51,13.12,13.1,13.24,13.2,13.5,13.4,19.7,19.9,21.4,23.0,18.0,22.5
2022-06-27 09:25:00,1,0.0,982.0,35.0,0.55,13.3,13.4,13.49,13.5,13.9,13.8,19.9,20.1,22.1,23.0,18.0,22.5
2022-06-27 09:30:00,1,0.0,982.0,35.0,0.51,13.36,13.4,13.55,13.6,14.0,13.9,20.1,20.3,22.2,23.0,18.0,22.5
2022-06-27 09:35:00,1,0.0,982.0,35.0,0.51,13.49,13.5,13.73,13.6,14.2,14.1,20.8,20.6,22.5,23.0,18.0,22.6
2022-06-27 09:40:00,1,0.0,1002.0,35.0,0.55,13.67,13.6,13.86,13.7,14.3,14.2,21.0,20.3,22.9,23.0,18.0,22.6
2022-06-27 09:45:00,1,0.0,1010.0,35.0,0.51,13.86,13.8,14.04,14.0,14.4,14.3,21.7,21.0,23.6,23.0,18.0,22.6
2022-06-27 09:50:00,1,0.0,1017.0,35.0,0.51,13.98,13.9,14.16,14.0,14.4,14.3,21.8,20.9,23.4,23.0,18.0,22.6
2022-06-27 09:55:00,1,0.0,1030.0,35.0,0.51,14.1,13.8,14.35,14.0,14.5,14.4,22.6,21.0,23.5,23.0,18.0,22.6
2022-06-27 10:00:00,1,0.0,1017.0,35.0,0.51,14.04,14.0,14.29,14.1,14.5,14.4,23.3,21.0,22.8,23.0,18.0,22.6
2022-06-27 10:05:00,1,0.0,1035.0,35.0,0.51,14.16,14.0,14.35,14.2,14.5,14.5,25.6,21.1,22.8,23.0,18.0,22.6
2022-06-27 10:10:00,1,0.0,1047.0,35.0,0.55,14.22,14.1,14.41,14.2,14.5,14.5,27.2,21.1,22.5,23.0,18.0,22.6
2022-06-27 10:15:00,1,0.0,1050.0,35.0,0.51,14.41,14.1,14.59,14.3,14.7,14.6,28.6,21.4,23.0,23.0,18.0,22.6
2022-06-27 10:20:00,1,0.0,1055.0,35.0,0.51,14.59,14.2,14.78,14.4,14.8,14.7,29.5,21.4,23.1,23.0,18.0,22.6
2022-06-27 10:25:00,1,0.0,1045.0,35.0,0.51,14.72,14.3,14.9,14.5,14.9,14.8,29.9,21.7,23.1,23.0,18.0,22.6
2022-06-27 10:30:00,1,0.0,1047.0,35.0,0.55,14.9,14.5,15.09,14.7,15.1,15.0,32.2,21.9,23.7,23.0,18.0,22.7
2022-06-27 10:35:00,1,0.0,1060.0,35.0,0.55,14.84,14.6,15.03,14.8,15.2,15.1,32.4,22.2,24.3,23.0,18.0,22.7
2022-06-27 10:40:00,1,0.0,1065.0,35.0,0.55,14.9,14.6,15.09,14.8,15.3,15.2,32.6,22.4,25.0,22.7,18.0,22.7
2022-06-27 10:45:00,1,0.0,1075.0,35.0,0.55,15.03,14.8,15.15,15.0,15.4,15.3,34.0,22.7,25.3,22.7,18.0,22.7
2022-06-27 10:50:00,1,0.0,1087.0,35.0,0.55,15.09,14.9,15.27,15.1,15.5,15.5,33.6,22.9,25.8,22.7,18.0,22.8
2022-06-27 10:55:00,1,0.0,1105.0,35.0,0.55,15.21,14.9,15.39,15.1,15.6,15.6,33.7,23.1,26.3,22.7,18.0,22.8
2022-06-27 11:00:00,1,0.0,1110.0,35.0,0.55,15.46,15.1,15.64,15.3,15.8,15.7,34.7,23.3,26.9,22.7,18.0,22.8
2022-06-27 11:05:00,1,0.0,1110.0,35.0,0.55,15.46,15.2,15.64,15.4,15.9,15.8,34.9,23.4,27.3,22.7,18.0,22.8
2022-06-27 11:10:00,1,0.0,1115.0,35.0,20.63,19.64,14.3,11.02,14.5,16.0,15.9,30.5,21.6,26.5,22.1,18.0,22.9
2022-06-27 11:15:00,1,9.0,1147.0,35.0,19.51,20.44,13.6,10.04,13.8,15.6,15.5,28.6,18.9,23.6,22.1,18.0,22.9
2022-06-27 11:20:00,1,12.0,1160.0,35.0,19.27,20.38,13.6,9.98,13.8,15.5,15.5,29.3,18.6,23.3,22.1,18.0,22.8
2022-06-27 11:25:00,1,13.0,1167.0,35.0,19.27,20.26,13.6,10.22,13.8,15.5,15.4,30.0,18.5,23.1,22.1,18.0,22.8
2022-06-27 11:30:00,1,13.0,1167.0,36.0,19.19,20.94,13.6,10.1,13.8,15.4,15.3,30.2,18.6,23.1,22.1,18.0,22.7
2022-06-27 11:35:00,1,14.0,1170.0,36.0,19.35,21.0,13.6,9.91,13.7,15.4,15.3,30.5,18.5,23.0,22.1,18.0,22.6
2022-06-27 11:40:00,1,15.0,1175.0,36.0,19.39,21.12,13.6,9.98,13.8,15.4,15.3,30.2,18.4,23.0,22.1,18.0,22.6
2022-06-27 11:45:00,1,16.0,1180.0,36.0,19.07,20.69,13.5,10.04,13.7,15.4,15.3,30.9,18.5,23.0,22.1,18.0,22.6
2022-06-27 11:50:00,1,15.0,1180.0,35.0,19.23,20.69,13.5,10.22,13.7,15.3,15.3,30.5,18.5,23.0,22.1,18.0,22.6
2022-06-27 11:55:00,1,15.0,1180.0,36.0,19.19,20.87,13.5,9.91,13.7,15.3,15.3,30.0,18.4,23.0,22.1,18.0,22.6
2022-06-27 12:00:00,1,16.0,1180.0,36.0,19.39,21.43,13.5,9.98,13.7,15.3,15.2,31.1,18.6,23.0,22.1,18.0,22.6
2022-06-27 12:05:00,1,17.0,1190.0,36.0,19.23,20.81,13.5,10.04,13.7,15.3,15.2,30.1,18.5,23.0,22.1,18.0,22.6
2022-06-27 12:10:00,1,19.0,1195.0,35.0,19.15,21.31,13.6,10.22,13.7,15.3,15.2,31.2,18.6,22.9,22.1,18.0,22.6
2022-06-27 12:15:00,1,18.0,1192.0,35.0,19.39,21.49,13.6,10.28,13.8,15.3,15.2,31.1,18.7,22.9,22.1,18.0,22.6
2022-06-27 12:20:00,1,19.0,1197.0,35.0,19.03,20.87,13.5,10.22,13.7,15.3,15.2,30.2,18.6,23.0,22.1,18.0,22.6
2022-06-27 12:25:00,1,21.0,1210.0,35.0,19.23,21.55,13.6,10.1,13.7,15.3,15.2,30.6,18.7,23.0,22.1,18.0,22.6
2022-06-27 12:30:00,1,22.0,1212.0,35.0,19.03,21.0,13.6,9.98,13.7,15.2,15.2,30.5,18.6,23.0,22.1,18.0,22.6
2022-06-27 12:35:00,1,23.0,1215.0,35.0,19.43,21.98,13.7,10.22,13.9,15.4,15.3,31.1,19.1,23.0,22.1,18.0,22.6
2022-06-27 12:40:00,1,25.0,1225.0,35.0,19.47,22.04,13.8,10.41,14.0,15.4,15.3,32.2,19.2,23.1,22.1,18.0,22.6
2022-06-27 12:45:00,1,24.0,1222.0,35.0,19.31,21.37,13.8,10.41,14.0,15.4,15.3,31.8,19.2,23.1,22.1,18.0,22.6
2022-06-27 12:50:00,1,25.0,1222.0,35.0,19.15,21.68,13.8,10.22,14.0,15.4,15.3,31.0,19.3,23.1,22.1,18.0,22.6
2022-06-27 12:55:00,1,27.0,1235.0,35.0,19.23,21.43,13.7,10.04,13.9,15.3,15.3,31.4,19.1,23.1,22.1,18.0,22.6
2022-06-27 13:00:00,1,27.0,1235.0,35.0,19.11,21.06,13.7,10.04,13.9,15.3,15.2,30.8,19.0,23.1,22.1,18.0,22.6
2022-06-27 13:05:00,1,28.0,1240.0,34.0,19.07,21.12,13.7,10.16,13.9,15.3,15.2,30.0,18.9,23.1,22.1,18.0,22.6
2022-06-27 13:10:00,1,27.0,1237.0,34.0,19.31,21.8,13.8,10.16,13.9,15.3,15.3,30.5,19.1,23.1,22.1,18.0,22.6
2022-06-27 13:15:00,1,28.0,1240.0,34.0,19.43,21.68,13.7,10.47,13.9,15.4,15.3,30.4,19.0,23.2,22.1,18.0,22.6
2022-06-27 13:20:00,1,31.0,1257.0,34.0,19.07,20.94,13.7,10.41,13.9,15.3,15.2,29.8,18.9,23.1,22.1,18.0,22.6
2022-06-27 13:25:00,1,29.0,1247.0,34.0,19.23,21.98,13.7,10.35,13.9,15.4,15.3,30.1,19.1,23.2,22.1,18.0,22.6
2022-06-27 13:30:00,1,28.0,1245.0,34.0,19.43,21.92,13.9,10.35,14.1,15.4,15.4,30.3,19.6,23.2,22.1,18.0,22.7
2022-06-27 13:35:00,1,29.0,1247.0,34.0,19.51,22.72,13.9,10.22,14.1,15.4,15.4,31.4,19.4,23.3,22.1,18.0,22.7
2022-06-27 13:40:00,1,28.0,1245.0,34.0,19.27,21.43,13.8,10.28,14.0,15.4,15.3,30.4,19.3,23.3,22.1,18.0,22.7
2022-06-27 13:45:00,1,28.0,1240.0,34.0,19.35,21.61,13.9,10.47,14.1,15.4,15.3,29.7,19.4,23.2,22.1,18.0,22.7
2022-06-27 13:50:00,1,28.0,1242.0,34.0,19.35,21.92,13.9,10.41,14.1,15.4,15.3,30.6,19.4,23.3,22.1,18.0,22.7
2022-06-27 13:55:00,1,27.0,1240.0,34.0,19.63,22.11,13.9,10.28,14.1,15.4,15.3,30.0,19.4,23.3,22.1,18.0,22.7
2022-06-27 14:00:00,1,27.0,1235.0,34.0,19.27,21.68,13.9,10.16,14.1,15.4,15.3,29.4,19.4,23.3,22.1,18.0,22.7
2022-06-27 14:05:00,1,27.0,1235.0,34.0,19.27,21.86,13.8,10.28,14.0,15.4,15.3,27.6,19.2,23.3,22.1,18.0,22.8
2022-06-27 14:10:00,1,23.0,1222.0,34.0,19.19,21.68,14.0,10.53,14.2,15.5,15.4,27.0,19.5,23.4,22.1,18.0,22.8
2022-06-27 14:15:00,1,22.0,1212.0,33.0,19.51,22.91,14.1,10.35,14.3,15.6,15.5,28.4,19.8,23.4,22.1,18.0,22.7
2022-06-27 14:20:00,1,22.0,1207.0,33.0,19.23,21.8,14.0,10.41,14.2,15.5,15.4,28.6,19.5,23.4,22.1,18.0,22.7
2022-06-27 14:25:00,1,21.0,1205.0,33.0,19.39,22.54,14.0,10.59,14.2,15.5,15.5,29.8,19.7,23.3,22.1,18.0,22.8
2022-06-27 14:30:00,1,18.0,1192.0,33.0,28.55,22.29,20.5,9.91,10.6,15.3,15.3,28.2,16.9,23.3,22.1,18.0,22.8
2022-06-27 14:35:00,1,16.0,1185.0,33.0,28.47,22.54,22.8,9.36,9.9,14.9,14.8,28.8,14.5,23.1,22.1,18.0,22.7
2022-06-27 14:40:00,1,13.0,1177.0,33.0,28.27,21.92,22.3,9.18,9.7,14.8,14.7,28.9,14.2,22.8,22.1,18.0,22.6
2022-06-27 14:45:00,1,15.0,1175.0,33.0,28.43,22.17,22.4,9.36,9.7,14.8,14.7,29.3,14.1,22.5,22.1,18.0,22.6
2022-06-27 14:50:00,1,14.0,1172.0,34.0,28.59,22.48,22.7,9.3,9.9,14.8,14.7,29.5,14.1,22.5,22.1,18.0,22.5
2022-06-27 14:55:00,1,14.0,1170.0,34.0,28.11,21.55,22.1,9.3,9.8,14.7,14.6,27.8,13.9,22.4,22.1,18.0,22.5
2022-06-27 15:00:00,1,13.0,1167.0,34.0,28.03,21.18,22.0,9.18,9.9,14.8,14.7,28.2,14.0,22.5,22.1,18.0,22.4
2022-06-27 15:05:00,1,12.0,1165.0,34.0,27.87,21.12,21.7,8.99,9.7,14.6,14.6,28.5,13.6,22.3,22.1,18.0,22.4
2022-06-27 15:10:00,1,12.0,1160.0,34.0,27.95,21.24,21.7,8.93,9.7,14.7,14.6,27.2,13.7,22.4,22.1,18.0,22.4
2022-06-27 15:15:00,1,12.0,1160.0,34.0,28.07,22.23,20.9,9.11,9.7,14.7,14.7,27.2,13.9,22.4,22.1,18.0,22.3
2022-06-27 15:20:00,1,11.0,1155.0,34.0,28.27,22.48,21.5,9.24,9.5,14.8,14.7,27.6,13.9,22.2,22.1,18.0,22.3
2022-06-27 15:25:00,1,11.0,1157.0,34.0,28.67,22.6,22.4,9.42,9.7,14.9,14.8,30.2,14.2,22.4,22.1,18.0,22.3
2022-06-27 15:30:00,1,11.0,1160.0,34.0,28.63,22.6,22.0,9.36,9.6,14.8,14.7,28.9,13.9,22.2,22.1,18.0,22.3
2022-06-27 15:35:00,1,10.0,1150.0,34.0,28.39,21.98,22.3,9.3,9.7,14.8,14.7,29.1,13.8,22.4,22.1,18.0,22.3
2022-06-27 15:40:00,1,8.0,1145.0,34.0,28.47,21.8,22.4,9.18,9.6,14.7,14.7,29.6,13.9,22.2,22.1,18.0,22.3
2022-06-27 15:45:00,1,10.0,1152.0,34.0,28.47,22.17,22.2,9.3,9.7,14.8,14.7,30.1,13.8,22.2,22.1,18.0,22.2
2022-06-27 15:50:00,1,10.0,1152.0,34.0,28.47,21.86,22.2,9.42,9.7,14.8,14.7,29.9,13.8,22.2,22.1,18.0,22.2
2022-06-27 15:55:00,1,11.0,1157.0,34.0,28.39,21.55,22.3,9.3,9.8,14.9,14.8,30.0,13.9,22.1,22.1,18.0,22.2
2022-06-27 16:00:00,1,9.0,1157.0,34.0,28.23,21.55,22.2,9.24,9.7,14.8,14.7,28.8,13.6,22.2,22.1,18.0,22.2
2022-06-27 16:05:00,1,11.0,1157.0,34.0,28.63,22.41,22.7,9.18,9.7,14.9,14.8,30.0,13.9,22.1,22.1,18.0,22.2
2022-06-27 16:10:00,1,9.0,1150.0,34.0,28.23,22.54,21.8,9.11,9.6,14.8,14.7,28.6,13.8,22.3,22.1,18.0,22.2
2022-06-27 16:15:00,1,11.0,1155.0,33.0,28.19,21.12,21.6,9.3,9.7,14.9,14.9,27.9,13.8,22.2,22.1,18.0,22.2
2022-06-27 16:20:00,1,9.0,1152.0,33.0,19.99,16.63,23.1,13.12,10.5,15.1,15.0,29.4,18.6,22.5,22.1,18.0,22.2
2022-06-27 16:25:00,1,11.0,1155.0,33.0,19.67,14.22,22.8,13.92,10.6,15.2,15.1,29.3,19.2,22.9,22.1,18.0,22.3
2022-06-27 16:30:00,1,10.0,1150.0,33.0,19.95,13.98,23.1,14.04,10.7,15.3,15.2,30.0,19.5,23.0,22.1,18.0,22.4
2022-06-27 16:35:00,1,10.0,1150.0,33.0,19.91,13.98,23.0,14.1,10.6,15.4,15.3,29.8,19.4,23.1,22.1,18.0,22.5
2022-06-27 16:40:00,1,7.0,1150.0,33.0,20.03,13.92,23.2,14.04,10.4,15.4,15.3,30.1,19.3,23.2,22.1,18.0,22.5
2022-06-27 16:45:00,1,8.0,1145.0,33.0,28.63,22.54,22.6,9.48,9.8,15.1,15.1,30.1,14.5,23.0,22.1,18.0,22.5
2022-06-27 16:50:00,1,7.0,1137.0,33.0,28.87,22.29,22.4,9.05,9.7,15.1,15.0,29.4,13.8,22.7,22.1,18.0,22.4
2022-06-27 16:55:00,1,8.0,1142.0,33.0,28.59,21.61,22.5,9.18,9.6,14.9,14.8,30.0,13.8,22.6,22.1,18.0,22.4
2022-06-27 17:00:00,1,9.0,1150.0,33.0,28.59,21.55,22.3,9.48,9.7,15.0,14.9,28.7,13.8,22.5,22.1,18.0,22.4
2022-06-27 17:05:00,1,10.0,1152.0,33.0,28.63,22.48,22.5,9.18,9.7,15.1,15.0,29.4,13.9,22.5,22.1,18.0,22.3
2022-06-27 17:10:00,1,12.0,1160.0,33.0,28.67,22.17,22.5,9.3,9.8,15.2,15.1,30.0,14.1,22.6,22.1,18.0,22.3
2022-06-27 17:15:00,1,12.0,1165.0,33.0,28.71,22.11,22.7,9.54,9.7,15.2,15.1,29.7,14.1,22.5,22.1,18.0,22.3
2022-06-27 17:20:00,1,13.0,1165.0,33.0,28.79,22.78,22.7,9.18,9.8,15.2,15.1,30.0,14.2,22.5,22.1,18.0,22.2
2022-06-27 17:25:00,1,13.0,1167.0,33.0,28.91,22.97,22.8,9.48,9.8,15.2,15.1,30.2,14.5,22.5,22.1,18.0,22.3
2022-06-27 17:30:00,1,14.0,1172.0,33.0,28.79,23.03,22.9,9.42,9.7,15.2,15.1,30.1,14.2,22.5,22.1,18.0,22.2
2022-06-27 17:35:00,1,14.0,1177.0,33.0,28.67,22.29,22.7,9.18,9.7,15.2,15.1,29.5,14.2,22.5,22.1,18.0,22.2
2022-06-27 17:40:00,1,18.0,1190.0,33.0,28.43,22.66,22.8,9.36,9.8,15.1,15.0,29.5,14.3,22.6,22.1,18.0,22.2
2022-06-27 17:45:00,1,16.0,1187.0,33.0,28.19,22.04,21.9,9.42,9.7,15.1,15.0,28.9,14.3,22.5,22.1,18.0,22.2
2022-06-27 17:50:00,1,17.0,1190.0,33.0,28.59,22.48,22.5,9.48,9.9,15.0,15.0,29.1,14.5,22.5,22.1,18.0,22.2
2022-06-27 17:55:00,1,18.0,1190.0,33.0,28.79,22.6,23.1,9.36,9.9,15.0,15.0,29.9,14.4,22.5,22.1,18.0,22.3
2022-06-27 18:00:00,1,21.0,1205.0,33.0,28.83,23.15,23.1,9.36,10.0,15.0,15.0,30.2,14.6,22.5,22.1,18.0,22.2
2022-06-27 18:05:00,1,21.0,1207.0,33.0,28.31,22.17,22.5,9.3,9.9,15.1,15.0,29.3,14.5,22.6,22.1,18.0,22.2
2022-06-27 18:10:00,1,19.0,1207.0,33.0,28.63,22.6,23.2,9.3,9.9,15.0,15.0,30.1,14.7,22.6,22.1,18.0,22.2
2022-06-27 18:15:00,1,21.0,1207.0,33.0,28.51,22.54,22.7,9.3,9.7,15.1,15.1,30.0,14.6,22.7,22.1,18.0,22.2
2022-06-27 18:20:00,1,21.0,1210.0,33.0,28.43,22.66,22.7,9.36,9.8,15.1,15.0,29.7,14.7,22.6,22.1,18.0,22.2
2022-06-27 18:25:00,1,16.0,1205.0,33.0,28.35,22.54,22.7,9.24,10.0,15.1,15.0,29.9,14.6,22.5,22.1,18.0,22.2
2022-06-27 18:30:00,1,21.0,1212.0,33.0,28.71,22.91,22.8,9.36,10.0,15.0,15.0,29.8,14.6,22.5,22.1,18.0,22.2
2022-06-27 18:35:00,1,22.0,1210.0,33.0,28.75,23.03,22.8,9.36,10.0,15.1,15.0,29.9,14.7,22.6,22.1,18.0,22.2
2022-06-27 18:40:00,1,22.0,1212.0,33.0,28.91,23.21,22.9,9.42,9.9,15.1,15.0,29.8,14.7,22.7,22.1,18.0,22.2
2022-06-27 18:45:00,1,20.0,1215.0,33.0,28.75,22.6,22.7,9.42,9.9,15.1,15.0,29.3,14.7,22.5,22.1,18.0,22.2
2022-06-27 18:50:00,1,22.0,1215.0,33.0,28.75,23.03,22.8,9.42,10.0,15.1,15.0,29.4,14.7,22.6,22.1,18.0,22.2
2022-06-27 18:55:00,1,23.0,1217.0,33.0,28.59,22.66,22.6,9.42,10.0,15.0,15.0,29.2,14.7,22.6,22.1,18.0,22.3
2022-06-27 19:00:00,1,25.0,1235.0,33.0,28.55,22.85,22.7,9.42,10.0,15.0,14.9,29.2,14.7,22.6,22.1,18.0,22.2
2022-06-27 19:05:00,1,27.0,1237.0,33.0,28.47,22.72,22.6,9.42,9.8,15.0,14.9,29.1,14.6,22.7,22.1,18.0,22.2
2022-06-27 19:10:00,1,21.0,1252.0,33.0,28.63,22.6,22.7,9.48,9.9,15.0,14.9,29.2,14.6,22.5,22.1,18.0,22.2
2022-06-27 19:15:00,1,29.0,1247.0,33.0,28.39,22.29,22.4,9.48,10.0,15.0,14.9,29.0,14.6,22.5,22.1,18.0,22.2
2022-06-27 19:20:00,1,29.0,1245.0,33.0,28.39,22.35,22.4,9.48,9.9,14.9,14.9,28.9,14.5,22.4,22.1,18.0,22.2
2022-06-27 19:25:00,1,26.0,1255.0,33.0,28.39,22.72,22.6,9.54,10.0,15.0,14.9,28.9,14.6,22.5,22.1,18.0,22.2
2022-06-27 19:30:00,1,31.0,1257.0,33.0,28.51,22.48,22.6,9.61,9.9,15.0,15.0,29.1,14.7,22.4,22.1,18.0,22.2
2022-06-27 19:35:00,1,32.0,1262.0,33.0,28.67,22.78,22.9,9.67,10.0,15.1,15.0,29.2,14.9,22.6,22.1,18.0,22.2
2022-06-27 19:40:00,1,32.0,1265.0,33.0,28.39,22.23,22.5,9.61,10.0,15.0,15.0,28.9,14.8,22.5,22.1,18.0,22.2
2022-06-27 19:45:00,1,34.0,1272.0,33.0,28.51,22.41,22.5,9.61,10.0,15.1,15.0,28.8,14.7,22.6,22.1,18.0,22.2
2022-06-27 19:50:00,1,35.0,1277.0,33.0,28.63,22.72,22.7,9.67,9.9,15.1,15.0,29.1,14.8,22.5,22.1,18.0,22.2
2022-06-27 19:55:00,1,34.0,1272.0,33.0,19.79,17.12,23.1,13.24,10.7,15.2,15.1,29.1,19.6,22.8,22.1,18.0,22.2
2022-06-27 20:00:00,1,34.0,1272.0,32.0,19.71,15.64,23.2,14.16,10.8,15.2,15.1,29.1,20.0,23.0,22.1,18.0,22.3
2022-06-27 20:05:00,1,34.0,1270.0,32.0,19.79,14.22,23.2,14.29,10.8,15.3,15.2,28.8,20.0,23.1,22.1,18.0,22.3
2022-06-27 20:10:00,1,33.0,1265.0,32.0,19.67,14.04,23.1,14.22,10.8,15.3,15.2,28.9,19.9,23.2,22.1,18.0,22.4
2022-06-27 20:15:00,1,30.0,1252.0,31.0,26.95,22.85,22.4,9.79,10.1,15.2,15.2,28.4,15.8,23.2,22.1,18.0,22.4
2022-06-27 20:20:00,1,32.0,1260.0,30.0,28.43,22.54,22.6,9.48,9.9,15.2,15.1,28.6,14.7,22.9,22.1,18.0,22.5
2022-06-27 20:25:00,1,31.0,1257.0,30.0,28.15,22.41,22.6,9.42,9.9,15.1,14.9,28.6,14.6,22.5,22.1,18.0,22.4
2022-06-27 20:30:00,1,29.0,1245.0,30.0,28.23,22.29,22.3,9.18,10.0,15.0,14.9,28.4,14.5,22.4,22.1,18.0,22.3
2022-06-27 20:35:00,1,29.0,1247.0,30.0,28.19,22.41,22.2,9.3,9.9,14.9,14.8,28.5,14.4,22.3,22.1,18.0,22.2
2022-06-27 20:40:00,1,29.0,1250.0,30.0,28.11,22.23,22.3,9.42,9.8,14.9,14.8,28.4,14.4,22.2,22.1,18.0,22.2
2022-06-27 20:45:00,1,28.0,1245.0,30.0,28.23,22.17,22.4,9.36,9.8,14.9,14.8,28.3,14.3,22.2,22.1,18.0,22.2
2022-06-27 20:50:00,1,29.0,1245.0,30.0,20.67,22.29,18.7,9.36,12.0,14.9,14.8,28.0,14.6,22.0,22.1,18.0,22.2
2022-06-27 20:55:00,1,27.0,1240.0,30.0,19.67,22.78,16.9,10.35,13.5,15.2,15.1,28.0,19.4,22.5,22.1,18.0,22.2
2022-06-27 21:00:00,1,26.0,1232.0,30.0,19.75,22.85,14.1,10.16,14.2,15.3,15.2,27.8,19.8,22.5,22.1,18.0,22.2
2022-06-27 21:05:00,1,23.0,1220.0,30.0,19.63,22.72,14.0,10.1,14.2,15.3,15.2,27.6,19.7,22.8,22.1,18.0,22.3
2022-06-27 21:10:00,1,24.0,1217.0,29.0,19.63,22.6,14.0,10.22,14.1,15.2,15.1,27.5,19.5,22.7,22.1,18.0,22.3
2022-06-27 21:15:00,1,23.0,1215.0,29.0,19.67,22.54,14.0,10.16,14.0,15.3,15.1,27.4,19.5,22.8,22.5,18.0,22.3
2022-06-27 21:20:00,1,23.0,1215.0,29.0,19.59,22.48,14.0,10.22,14.0,15.2,15.1,27.0,19.4,22.7,22.5,18.0,22.4
2022-06-27 21:25:00,1,22.0,1210.0,29.0,19.63,22.35,13.9,10.22,13.9,15.2,15.1,27.0,19.2,22.5,22.5,18.0,22.4
2022-06-27 21:30:00,1,21.0,1210.0,29.0,19.55,22.35,13.8,10.22,13.9,15.2,15.1,26.7,19.2,22.5,22.5,18.0,22.4
2022-06-27 21:35:00,1,20.0,1205.0,29.0,19.51,22.29,13.8,10.22,13.8,15.1,15.1,26.6,19.1,22.4,22.5,18.0,22.4
2022-06-27 21:40:00,1,18.0,1190.0,29.0,19.71,22.23,13.6,10.16,13.8,15.1,15.0,26.6,19.0,22.3,22.5,18.0,22.4
